date,description,latitude,longitude,location,sources,time,Comments,category,New
2022-04-04,"Date of discovery: 04 April 2022
City/ Town/ Village: Kharkiv

An attack with cluster munition has wounded 42 people including 2 children, and killed 7 civilians.",49.947965,36.271604,,['sources339'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery:05 April 2022
City/ Town/ Village:Mariupol

Damage to buildings in Mariupol",47.091139,37.522406,,['sources343'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery: 5 April 2022
City/ Town/ Village:Mariupol

Damage to residential buildings in Mariupol",47.120629,37.524948,,['sources344'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery: 05 April 2022
City/ Town/ Village:Bezimenne


Reported ""Filtration camp"" used to process Ukrainians from Mariupol.",47.107157,37.938703,Sumy,"['https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html','https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html']",00:00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery:05/04/2022
City/ Town/ Village:Staryi Saltiv, Kharkiv

Reports that two convoys of civilian cars were shot at resulting in multiple fatalities, including a 13 year old girl.
(Problematic: No source provided with this entry. I tried to look for this event but could not find anything at the moment when entering the place, date, and event in Google)",50.098249,36.774278,,['sources425'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery:05 April 2022
City/ Town/ Village:Kyiv region

Buildings destroyed in Kyiv",50.643323,29.931436,,['sources347'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery: 05 April 2022
City/ Town/ Village:Mykolaiv

Cargo warhead lying on a street in a residential area in Mykolaiv",46.947005,32.035793,,['sources350'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery: 05 April 2022
City/ Town/ Village: Mariupol

Damage to buildings in Mariupol, one reportedly a school",47.162368,37.612348,,['sources346'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-05,"Date of discovery:5 April 2022
City/ Town/ Village: Chuhuiv

Rocket motor impacted into the garden area of the hospital.",49.830549,36.691383,,['sources351'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-06,"Date of discovery:06 April 2022
City/ Town/ Village:Borodyanka

Drone footage showing massive amounts of damage to residential area",50.639734,29.917985,,['sources352'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-06,"Date of discovery: 06 April 2022
City/ Town/ Village: Vuhledar.

[graphic: bodies] Attack on what was reportedly a humanitarian aid distribution center, killing at least 4 people.",47.780926,37.253522,,['sources355'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-06,"Date of discovery: 06 April 2022
City/ Town/ Village:Homstomel

Damage to commercial areas",50.565487,30.269901,,['sources354'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-06,"Date of discovery: 06 April 2022
City/ Town/ Village:Dontesk

Destruction to residential buildings",47.593322,37.499719,,['sources353'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-06,"Date of discovery: 6 April 2022 
Province: Sievierodonetsk Oblast

Russian artillery strike on a residential area.",48.94546,38.48591, Sievierodonetsk Oblast ,['sources851'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-08,"Date of Discovery: 08 April 2022
Province: Donetsk Oblast
City/Town/Village: Kramatorsk 

Entire face of a child was ripped off by Russian Tochka-U missile filled with cluster munitions in Kramatorsk.",48.72492,37.542506, Donetsk Oblast  Kramatorsk ,['sources815'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-08,"Date of discovery: 8 April 2022 
Province: Kharkiv Oblast
City/Town/Village: Kharkiv, Klochkivska Street

An MLRS strike on residential area potentially a Tornado-S MLRS rocket.",50.016533,36.206313," Kharkiv Oblast  Kharkiv, Klochkivska Street",['sources850'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-08,"Date of discovery:08 April 2022
City/ Town/ Village:Kramatorsk

[graphic: bodies and injured people] Tochka strike on railway station, which was reportedly full of people. 63 people dead and 150 injured.",48.725484,37.542995,,['sources357'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-09,"Date of discovery: 09 April 2022
City/ Town/ Village: Kharkiv

Residential building heavily damaged.",50.025088,36.21226,,['sources358'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-10,"Date of discovery:10 April 2022
City/ Town/ Village:Kyiv region

[Graphic: obscured body] At least one body, possibly more, recovered from a manhole.",50.429563,30.027084,,['sources360'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-11,"Date of discovery: 11 April 2022
City/ Town/ Village:Kharkiv

CCTV of 9N210 or 9N235 submunitions impacting onto road",49.96184,36.12113,,['sources361'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-11,"Date of discovery:11April 2022
City/ Town/ Village:Kharkiv

Civilians walking down the street impacted by apparent cluster munition.",50.005195,36.351671,,['sources362'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-11,"Date of discovery:11 April 2022
City/ Town/ Village:Kharkiv

CCTV of artillery attack on Kharkiv.",49.982218,36.35922,,['sources363'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-11,"Date of discovery: 11 April 2022
City/ Town/ Village:Irpin

Damage to a university in Irpin.",50.52186,30.226985,,['sources364'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-11,"Date of discovery: 11 April 2022
City/ Town/ Village:Donetsk

Vasylivskyi Monastery in Mykolske damaged by Russian shelling.",47.748417,37.302061,,['sources365'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-12,"Date of discovery:12 April 2022
City/ Town/ Village:Bucha

[Graphic: bodies inc. children] Bodies of what appears to have been a four people, including a young child, recovered from grave near destroyed car.",50.471743,29.867855,,['sources367'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-12,"Date of discovery: 12 April 2022
City/ Town/ Village: Kharkiv

A reported educational facility was destroyed.",49.919258,36.274519,,['sources368'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-12,"Date of discovery:12 April 2022
City/ Town/ Village:Kyiv oblast

Drone footage showing damage to residential area in Markiv.",50.461407,29.811241,,['sources369'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-13,"Date of discovery: 13 April 2022 
Province: Dnipropetrovsk  Oblast
City/Town/Village: Cherkaske

Seven people reported injured after a missile strike hit residential area.",48.835248,37.389836, Dnipropetrovsk  Oblast  Cherkaske,['sources849'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-13,"Date of discovery: 13 April 2022
City/ Town/ Village:Mariupol

Tank fires at residential building complex",47.099313,37.628353,,['sources372'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-13,"Date of discovery:04/13/2022
City/ Town/ Village:Cherkaske

Seven people reported wounded after strike hit residential area. Large crater.",48.835248,37.389836,,['sources371'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-14,"Date of discovery: 14 April 2022
City/ Town/ Village: Chuhuiv

Large craters and widespread destruction in residential areas.",49.817271,36.684949,,['sources374'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-14,"Date of discovery:14 April 2022
City/ Town/ Village: Pushcha-Vodytsya, Kyiv region

Fire department destroyed",50.540108,30.355668,,['sources373'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-14,"Date of discovery: 14 April 2022
Province: Donetsk Oblast
City/Town/Village: Mariupol

School no. 26 destroyed by fire from Russian Units nearby.",47.0785,37.510278, Donetsk Oblast  Mariupol,['sources832'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-15,"Date of discovery:15 April 2022
City/ Town/ Village:Mykolaiv

[Graphic: injuries] Multiple people injured by what is reported to have been a cluster munition strike.",46.944302,32.039166,,['sources375'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-15,"Date of discovery: 15 April 2022
City/ Town/ Village:Mykolaiv

Post Office logistics terminal hit by strike. Remnants of what appears to be a cruise missile recovered from scene.",47.023246,31.995763,,['sources376'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-15,"Date of discovery: 15 April 2022
City/ Town/ Village: Kharkiv

The Industrial District of Kharkiv has been shelled with Uragan rocket launchers, resulting in 10 deaths and 35 wounded. Several buildings were damaged and destroyed in the process.",49.948523,36.380523,,['sources377'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-15,"Date of discovery: 15 April 2022
City/ Town/ Village: Kharkiv

CCTV footage showing the aftermath of a reported strike in Sarzhin Yar district. Clear crater mark.",50.025604,36.238481,,['sources378'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-15,"Date of discovery: 15 April 2022
City/ Town/ Village:Mykolaiv

Cargo warhead and damage consistent with submunition impacts.",46.990872,32.111262,,['sources379'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-15,"Date of discovery: 15 April 2022 
Province: Kharkiv Oblast
City/Town/Village: Kharkiv

Reports of 10 fatalities and 35 wounded from a strike in the Industrial District due to Russian artillery bombardment.",49.948588,36.379819, Kharkiv Oblast  Kharkiv,['sources848'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-15,"Date of discovery: 15 April 2022
Province: Kharkiv Oblast
City/Town/Village: Kharkiv

Tram and tram stop damaged by Artillery or aerial strike.",50.019365,36.359396, Kharkiv Oblast  Kharkiv,['sources847'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-16,"Date of discovery: 16 April 2022
City/ Town/ Village: Dnipropetrovsk region

Poultry farm damaged by explosion.",48.408768,34.890611,,['sources381'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-17,"Date of discovery: 17 April 2022
City/ Town/ Village: Kharkiv

Several people who appear to be civilians wounded by strikes - secondary strikes as they are being treated.",50.009843,36.239823,,['sources382'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-17,"Date of discovery:17 April 2022
City/ Town/ Village:Kharkiv

What appears to be a residential building damaged and on fire after a reported shelling.",49.998302,36.240748,,['sources383'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-17,"Date of Discovery: 17 April 2022
Province: Kharkiv Oblast
City/Town/Village: Kharkiv 

At least 5 civilians were killed and dozens wounded by Russian shelling on Kharkiv.",49.992322,36.231292, Kharkiv Oblast  Kharkiv ,['sources817'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-17,"Date of discovery: 17 April 2022
City/ Town/ Village:Kharkiv

[Graphic: body covered with blanket] Aftermath of a reported shelling in Kharkiv. 5 people killed that day.",50.009391,36.242813,,['sources384'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-18,"Date of discovery: 18 April 2022 
Province: Kharkiv Oblast
City/Town/Village: Kharkiv 

Victor Gubarev stepped out to buy bread when he was killed by a fragment from a shell that landed in front of his apartment block in Kharkiv.",49.992318,36.231015, Kharkiv Oblast  Kharkiv ,['sources829'],00:00,,Aerial and Artillery strikes targeting the civilian population,
2022-04-18,"Date of discovery:04/18/2022
City/ Town/ Village:Lviv

Area around the railway station in Lviv smoking after an attack.",49.840242,23.995009,,['sources386'],00:00,,Aerial and Artillery strikes targeting the civilian population,
